Trial-ID,Status,Iteration,actFunction,alpha,batchSize,beta_1,beta_2,conv1_Filters,conv1_kernelSize,conv1_strides,conv2_Filters,conv2_kernelSize,conv2_strides,database,dense1_Nodes,dense2_Nodes,nRepetitions,pool1_size,pool1_type,pool2_size,pool2_type,regL2,seed,Objective
12,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,7,8,7,7,1,1,RI_20_mlDatabase,10,8,3,5,max,3,max,0.001,,2.302585092994046
18,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,5,8,3,3,10,9,RI_20_mlDatabase,6,10,3,1,max,1,avg,0.001,,2.302585092994046
20,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,4,1,2,10,7,9,RI_20_mlDatabase,6,2,3,1,avg,6,max,0.001,,2.302585092994046
9,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,3,7,5,4,3,1,RI_20_mlDatabase,8,4,3,1,avg,1,avg,0.001,,2.302585092994046
17,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,4,9,1,9,10,10,RI_20_mlDatabase,10,3,3,3,avg,1,max,0.001,,2.302585092994046
20,COMPLETED,1,swish,0.001,16,0.99,0.999,4,1,2,10,7,9,RI_20_mlDatabase,6,2,3,1,avg,6,max,0.001,,2.302585092994046
18,COMPLETED,1,relu,0.001,16,0.99,0.999,5,8,3,3,10,9,RI_20_mlDatabase,6,10,3,1,max,1,avg,0.001,,2.302585092994046
12,COMPLETED,1,swish,0.001,16,0.99,0.999,7,8,7,7,1,1,RI_20_mlDatabase,10,8,3,5,max,3,max,0.001,,2.302585092994046
9,COMPLETED,1,swish,0.001,16,0.99,0.999,3,7,5,4,3,1,RI_20_mlDatabase,8,4,3,1,avg,1,avg,0.001,,2.302585092994046
32,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,7,10,1,0,4,6,RI_20_mlDatabase,8,1,3,1,max,4,avg,0.001,,2.302585092994046
32,COMPLETED,1,swish,0.001,16,0.99,0.999,7,10,1,0,4,6,RI_20_mlDatabase,8,1,3,1,max,4,avg,0.001,,2.302585092994046
17,COMPLETED,1,relu,0.001,16,0.99,0.999,4,9,1,9,10,10,RI_20_mlDatabase,10,3,3,3,avg,1,max,0.001,,2.302585092994046
36,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,6,3,4,7,3,1,RI_20_mlDatabase,6,3,3,7,avg,1,avg,0.001,,2.302585092994046
36,COMPLETED,1,swish,0.001,16,0.99,0.999,6,3,4,7,3,1,RI_20_mlDatabase,6,3,3,7,avg,1,avg,0.001,,2.302585092994046
