Trial-ID,Status,Iteration,actFunction,alpha,batchSize,beta_1,beta_2,conv1_Filters,conv1_kernelSize,conv1_strides,conv2_Filters,conv2_kernelSize,conv2_strides,database,dense1_Nodes,dense2_Nodes,nRepetitions,pool1_size,pool1_type,pool2_size,pool2_type,regL2,seed,Objective
4,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,7,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,2.302585092994046
22,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
22,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
4,COMPLETED,1,relu,0.001,8,0.99,0.999,7,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,2.302585092994046
25,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,8,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
23,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,9,avg,0.001,42,2.302585092994046
28,INTERMEDIATE,1,swish,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
37,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,5,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
29,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,max,10,avg,0.001,42,2.302585092994046
40,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,7,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
33,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,5,1,1,avg,10,avg,0.001,42,2.302585092994046
41,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,7,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
32,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,5,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
24,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,5,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
27,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,max,0.001,42,2.302585092994046
35,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,3,1,1,avg,10,avg,0.001,42,2.302585092994046
26,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,8,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
39,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,5,4,1,1,avg,10,avg,0.001,42,2.302585092994046
36,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,9,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
38,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,7,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
34,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,3,4,1,1,avg,10,avg,0.001,42,2.302585092994046
31,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,10,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
30,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,10,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
41,COMPLETED,1,relu,0.001,8,0.99,0.999,6,7,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
40,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,7,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
39,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,5,4,1,1,avg,10,avg,0.001,42,2.302585092994046
38,COMPLETED,1,relu,0.001,8,0.99,0.999,7,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
37,COMPLETED,1,relu,0.001,8,0.99,0.999,5,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
36,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,9,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
35,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,3,1,1,avg,10,avg,0.001,42,2.302585092994046
34,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,3,4,1,1,avg,10,avg,0.001,42,2.302585092994046
33,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,5,1,1,avg,10,avg,0.001,42,2.302585092994046
32,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,5,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
31,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,10,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
30,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,10,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
29,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,max,10,avg,0.001,42,2.302585092994046
28,COMPLETED,1,swish,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
27,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,max,0.001,42,2.302585092994046
26,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,8,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
25,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,8,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
24,COMPLETED,1,relu,0.001,8,0.99,0.999,6,5,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,10,avg,0.001,42,2.302585092994046
23,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,1,avg,9,avg,0.001,42,2.302585092994046
5,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,3,4,1,2,avg,10,avg,0.001,42,2.302585092994046
5,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,3,4,1,2,avg,10,avg,0.001,42,2.302585092994046
3,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,5,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.44084045797916205
17,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,5,1,2,avg,10,avg,0.001,42,0.4234176880824107
6,INTERMEDIATE,1,swish,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.42895383153581756
9,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,7,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.43269613497128573
15,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,8,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.4403605299303867
17,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,5,1,2,avg,10,avg,0.001,42,0.4234176880824107
15,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,8,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.4403605299303867
6,COMPLETED,1,swish,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.42895383153581756
3,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,5,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.44084045797916205
9,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,7,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.43269613497128573
14,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,3,avg,10,avg,0.001,42,0.5137648150075491
14,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,3,avg,10,avg,0.001,42,0.5137648150075491
18,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,max,10,avg,0.001,42,0.41821565320814014
16,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,9,avg,0.001,42,0.3730775405963493
8,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,10,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.3730775405963493
12,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,9,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.5953937789515662
21,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,5,4,1,2,avg,10,avg,0.001,42,0.40021284239816346
13,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,max,0.001,42,0.4080947836488732
19,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,8,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.3730775405963493
1,INTERMEDIATE,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,4,4,1,2,avg,10,avg,0.001,42,0.3730775405963493
21,COMPLETED,1,relu,0.001,8,0.99,0.999,6,6,10,6,9,9,RI_20_mlDatabase,5,4,1,2,avg,10,avg,0.001,42,0.40021284239816346
