Trial-ID,Status,Iteration,actFunction,alpha,batchSize,beta_1,beta_2,conv1_Filters,conv1_kernelSize,conv1_strides,conv2_Filters,conv2_kernelSize,conv2_strides,database,dense1_Nodes,dense2_Nodes,nRepetitions,pool1_size,pool1_type,pool2_size,pool2_type,regL2,seed,Objective
18,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,5,9,6,2,6,1,VP_mlDatabase,10,7,3,4,max,2,max,0.001,,2.302585092994046
23,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,8,5,1,6,5,1,VP_mlDatabase,10,7,3,7,avg,8,avg,0.001,,2.302585092994046
27,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,10,6,4,1,9,3,VP_mlDatabase,5,6,3,1,max,2,max,0.001,,2.302585092994046
9,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,10,10,7,4,4,6,VP_mlDatabase,9,6,3,8,avg,8,avg,0.001,,2.302585092994046
2,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,3,3,2,7,2,1,VP_mlDatabase,9,0,3,9,avg,10,max,0.001,,2.302585092994046
22,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,9,6,5,9,5,5,VP_mlDatabase,9,6,3,3,max,10,max,0.001,,2.302585092994046
19,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,6,10,6,4,5,8,VP_mlDatabase,8,10,3,9,avg,8,avg,0.001,,2.302585092994046
28,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,1,10,5,6,3,6,VP_mlDatabase,9,5,3,8,avg,1,max,0.001,,2.302585092994046
30,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,6,3,10,10,9,3,VP_mlDatabase,4,2,3,1,max,4,max,0.001,,2.302585092994046
30,COMPLETED,1,relu,0.001,16,0.99,0.999,6,3,10,10,9,3,VP_mlDatabase,4,2,3,1,max,4,max,0.001,,2.302585092994046
28,COMPLETED,1,relu,0.001,16,0.99,0.999,1,10,5,6,3,6,VP_mlDatabase,9,5,3,8,avg,1,max,0.001,,2.302585092994046
27,COMPLETED,1,relu,0.001,16,0.99,0.999,10,6,4,1,9,3,VP_mlDatabase,5,6,3,1,max,2,max,0.001,,2.302585092994046
23,COMPLETED,1,relu,0.001,16,0.99,0.999,8,5,1,6,5,1,VP_mlDatabase,10,7,3,7,avg,8,avg,0.001,,2.302585092994046
22,COMPLETED,1,swish,0.001,16,0.99,0.999,9,6,5,9,5,5,VP_mlDatabase,9,6,3,3,max,10,max,0.001,,2.302585092994046
19,COMPLETED,1,swish,0.001,16,0.99,0.999,6,10,6,4,5,8,VP_mlDatabase,8,10,3,9,avg,8,avg,0.001,,2.302585092994046
18,COMPLETED,1,relu,0.001,16,0.99,0.999,5,9,6,2,6,1,VP_mlDatabase,10,7,3,4,max,2,max,0.001,,2.302585092994046
9,COMPLETED,1,swish,0.001,16,0.99,0.999,10,10,7,4,4,6,VP_mlDatabase,9,6,3,8,avg,8,avg,0.001,,2.302585092994046
2,COMPLETED,1,relu,0.001,16,0.99,0.999,3,3,2,7,2,1,VP_mlDatabase,9,0,3,9,avg,10,max,0.001,,2.302585092994046
39,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,9,8,1,2,5,8,VP_mlDatabase,8,10,3,6,max,7,max,0.001,,2.302585092994046
32,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,9,4,2,0,10,3,VP_mlDatabase,4,8,3,9,avg,1,avg,0.001,,2.302585092994046
35,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,7,4,8,10,9,4,VP_mlDatabase,5,2,3,5,avg,10,max,0.001,,2.302585092994046
36,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,10,3,2,4,6,5,VP_mlDatabase,4,0,3,1,max,6,max,0.001,,2.302585092994046
34,INTERMEDIATE,1,swish,0.001,16,0.99,0.999,1,3,1,2,8,1,VP_mlDatabase,4,3,3,2,avg,3,max,0.001,,2.302585092994046
39,COMPLETED,1,relu,0.001,16,0.99,0.999,9,8,1,2,5,8,VP_mlDatabase,8,10,3,6,max,7,max,0.001,,2.302585092994046
36,COMPLETED,1,relu,0.001,16,0.99,0.999,10,3,2,4,6,5,VP_mlDatabase,4,0,3,1,max,6,max,0.001,,2.302585092994046
