Trial-ID,Status,Iteration,actFunction,alpha,batchSize,beta_1,beta_2,conv1_Filters,conv1_kernelSize,conv1_strides,conv2_Filters,conv2_kernelSize,conv2_strides,database,dense1_Nodes,dense2_Nodes,nRepetitions,pool1_size,pool1_type,pool2_size,pool2_type,regL2,seed,Objective
9,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,5,10,6,0,4,6,RI_mlDatabase,9,7,3,1,avg,2,max,0.001,,2.302585092994046
29,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,4,2,1,7,1,2,RI_mlDatabase,5,1,3,5,max,2,avg,0.001,,2.302585092994046
10,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,2,9,3,7,4,1,RI_mlDatabase,4,8,3,10,avg,1,avg,0.001,,2.302585092994046
29,COMPLETED,1,relu,0.001,16,0.99,0.999,4,2,1,7,1,2,RI_mlDatabase,5,1,3,5,max,2,avg,0.001,,2.302585092994046
10,COMPLETED,1,relu,0.001,16,0.99,0.999,2,9,3,7,4,1,RI_mlDatabase,4,8,3,10,avg,1,avg,0.001,,2.302585092994046
9,COMPLETED,1,relu,0.001,16,0.99,0.999,5,10,6,0,4,6,RI_mlDatabase,9,7,3,1,avg,2,max,0.001,,2.302585092994046
18,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,10,3,10,6,1,4,RI_mlDatabase,4,9,3,4,avg,3,avg,0.001,,2.302585092994046
18,COMPLETED,1,relu,0.001,16,0.99,0.999,10,3,10,6,1,4,RI_mlDatabase,4,9,3,4,avg,3,avg,0.001,,2.302585092994046
34,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,9,5,9,10,2,4,RI_mlDatabase,10,3,3,1,max,9,avg,0.001,,2.302585092994046
34,COMPLETED,1,relu,0.001,16,0.99,0.999,9,5,9,10,2,4,RI_mlDatabase,10,3,3,1,max,9,avg,0.001,,2.302585092994046
2,INTERMEDIATE,1,relu,0.001,16,0.99,0.999,10,10,6,6,1,7,RI_mlDatabase,7,6,3,1,max,6,max,0.001,,2.247753997533751
2,COMPLETED,1,relu,0.001,16,0.99,0.999,10,10,6,6,1,7,RI_mlDatabase,7,6,3,1,max,6,max,0.001,,2.247753997533751
